FA1	S02E01	e862ce6b7f76d0b2604b54e8468f28cc0731540a3b379ed4416b74323fcf06ff	069998a78d26ee0ef027fe6886b6a0f8184bcb88ee09a0e26058d23e543eb138	1333429	remote=5b5030b2a29516317719ad1a51cd2d9a7f47077534bdf79bfc76860fb4f3a327
fa63872ca1f927054f69ee0ca62379f34e88a0ee6258a0865e84b8b5ca092f8e	-1	-1	-2.8941
a6286c43acfd681fff18338bdf74701ee4aed521fb9bde931858e2912aea2e46	-1	-1	-2.605
8920a50b0108fb6c3bd9bbd792b684206f7fcbe359d7a0d0e721a9a37e58415d	58672	59372	-1.307
5975f6c3af22f2ca39ec1c446dcb5b93b6a5f3c72c22aa5a95f338a891683d91	60452	61293	-1.5987
90f85825792a4325e5aad8e4e62e6d434f354097f1877e27287d4efae63bd0b1	-1	-1	-2.6068
fcf5c7d4a64cfe42c5389700006bfbf4dc1e95f4b5019a9528ae232af7402141	-1	-1	-3.2933
e4ee0b3c36c6feba55adfff11a3b26ab6abd545411b30333425ff39f2f8d1093	74173	75153	-1.4644
9fb46ab7e9619225a6b071d9b1970ca845a43e2578329120703249312d38fdf3	76233	77753	-0.0762
4e0ffa4163ce3674fead8e41c9314a7b7f1c8bc4a68b1d16b0483b4b04de041c	-1	-1	-2.833
228755a44681bf1c15ae8590f3ca84110502167bc9904f11e3bec4c8c215d6b3	80513	81793	-1.6895
a0e787b55311989efab91c28d7c02df1506ea4a687ed62419a871c4c2e0667fd	83212	85293	-0.7224
853c9ed4986a1c6eb10e520a23b5228f827cdbd451c10c22bf3ea843a357db59	87133	90432	-2.168
f7263c6e217f647430c666d934365c7c483f75bb2072eeff67b71f2282e77241	90492	91633	-1.6691
432bfaff25ac3bd211e1e34f6fe269a62333ec762ac67f68f9261a34f136ed4b	91792	93793	-1.2421
16bff1a5cc22bd787dcc4c8a675ea5be929fe833e1e933b94958489cd2e87c04	94513	96712	-0.0707
27f95b9cbaf3a75c5c5fa156f1bab470a01b651c03c68f51156f32ad65e03f51	96593	99973	-0.3958
a05396cb5ddb6662f624b456d15aaa440cfe43e49790f85c23b0837149fbc182	100572	104053	-1.8627
a663cd8805de58ff02ceb8a174f270e861a61d5bcf46d7801e2799115a1664a2	104893	107992	-0.6245
1b305cc17ccbd8ae4f859c7faf90d63f77f62c2eb9618da57ea3e6743f0e99ab	-1	-1	-3.4391
