FA1	S06E16	745067070c75d8c0f5330592e752452008f14a7b70c5e0eaa0021e55a604e416	5cd4f9630c76f4f0778e13a8223654c8d45a9e6393b9469df3d4529b3e14036b	1318383	remote=6f46edd614197e42f8ef96b176636e1f7a581d94784619f80e23f9b156477bdb
9b35263b338c0764b69cd220a728de013927d5490356adfca6b19ccec75bc559	-1	-1	-2.8533
aaad3bf66b7d4a14c85196df6835f8bc522b8f81dec1848a3f1da0f6e85555f8	51152	52632	-0.7148
4a155be4368eb79bec63ed54e92bdfcc10424a65d76c98c29b0f6c7eed98e3d6	53632	56173	-0.8246
ee2dba51bf4521e9bd8b6d50a61417046dd82831a81b45fd9394c29611f86c06	57052	59552	-0.891
441af889fe2d072319a56933b0315f3c2b37fc5e767697dfa6aa26ffaa7b5a9a	59512	62853	-0.7337
30c383d719f80a1759f7d812285c841ff2b68f0f465145f62779268440b7ffc7	65433	66833	-1.9398
ed9c1565ab1541ecc846f8d1e957338b4a8f9c6a119b7846622bc1318486177d	72613	73113	-0.2951
17588bce880f8279fb50cd2bbdba2178a23f1cceb1dec1539c8e39687e6c3823	75572	77432	-0.6571
5124560604e1a99de31296be4fe3c00816aec17df875ca211e8060b1920cfd3c	78833	81793	-0.5902
0880c173283cf288037296f0434579585977d7a04e071a96119ca6e7aa0d33b0	81693	83513	-0.7946
18ca697f908060171ba2050ae4adc747cbd0b3a956eaadc9b0026c46ec5b27b4	-1	-1	-2.6816
b4a33da21954d2e9169b94c7aea4c6346b4f91e449f62771493886439749be96	87072	90913	-1.4254
b572d226f93612c4883c13eb258429af41a30b9a43b7787f2a1208a2686e3f7d	91352	92932	-2.111
3617ae2d52f8721a947e68443d9136e1142937d1301b678b6e4fc55078fe8e1b	92873	94633	-0.9048
30c408a3e550e82fd925063d23c64eea8e4ec74bd6922a7427c1d55991b559e8	96253	96973	-0.6006
a91be561f5fbcbfe529445dbf50f7dc925feb336a0a5972789e3503826f9f55e	98113	102293	-0.2672
5720e01d794372d119d81f91dea84ed411b676b1411c27f78c81f80ef778765b	103013	104333	-2.152
14560e8bf9b5a1e5a54c8f7ebfe542cc1e11c654b6c8f9beb3c275e384a53614	106153	108313	-0.0653
8242b2ed3409448372ef794a8bb25e77901123b4c932600f99f4d0b14062f2ae	-1	-1	-2.684
bcda71072022eac63067e67bab766c3a3fead089dcefd096c5227538a51e4f4c	119932	120693	-1.2832
b85a1f59572bfb8e3d2efb7eb7c4c6f36d330631c70b58db112db6a0e36078ce	120913	124273	-0.2888
bd3ca1da412ec53c8e25ce78562ac4d79c4d50a1be1bcd788c7a3c7a4f4aa6b0	-1	-1	-2.7359
96ac62bb4419fbd1d5a04fe5ae417b3a969bd8f002178e21e9dad6292330e083	126153	128872	-0.257
6b6e5b0a1b254a17630ccb684c97048d83f12671f1e4fa2270726a36bf6e6a7c	-1	-1	-2.6082
6792a9133e2b766032e883b381dc22f9062b64c511fd7a013a405b5d6a98bffc	136212	140032	-0.1973
7c98d9bddf4a651f32ca05641ea24b4542fc4c2f620c6fbd7502df8c5104487b	140072	142432	-0.0189
581b3e6fbdd43782f14298735d2c410019cac920b33e00561665e5f100cc07ff	144772	146092	-0.0503
a9019d98e82e937ca6d4a791ccaabb66058595a702953f9620ba003efecfd752	150332	154332	-0.9366
532d1c84087ea5f9c2e4f859fa04f458a42115c1c5cd78eb328a05109216e77f	-1	-1	-3.9516
f8881203191b187292332235ff0cfc1a779674ec8283785db6b20846b4372e01	156932	159352	-0.2833
d910bd414645955ab93e2d5d7216556f7adc562f9f512cff7460a9d103a88f1d	160232	166272	-2.4469
a6e4e9117b8d5d7091cfa2871a1b14a804c12dc020eef4211a4f027f744ebadf	-1	-1	-3.1395
5965126819c6d393b7cb5870d465a5f9ff04a7b1815d21442305626fb5388c17	167912	169192	-1.6022
376a54990f090e3aa501083eaa881fafee3dd3cd896909886f4deeedbdb51b2d	170132	173592	-1.7464
5a8d0d3422d54add619818c2433a9c78fd46b8ba94670d2cd5982f47fd39798b	173412	175892	-1.182
17d093c7764a5a096b0b9beb874d5035b224b298c1f102cb67226deba98e97f6	181392	183692	-0.3516
57c8900ce217e313db7db1a0baf59ebb31049eeed2e7826ce1a29916eb075bc2	183792	187572	-0.1721
4648c5b1308a095400c48b5e15f66a36bb383c001fa60d28dea2570c776ae8bc	187392	188452	-0.0462
3862966c53a224dc2cd439630d34fb364dfe71b7c42c58fc9414a9374e5d289c	191232	193032	-0.6772
0e36d8a77268e43f17bf93088edb3f0939596672ebe9c3d930560c7f5b2e84e2	-1	-1	-2.544
d083f6bb86e002225a56e8cb30a8d9f437ea48a27bc8359727de295f18d521f7	197232	199332	-1.2655
7ec9279e99f9bbcfab1e3483ba12ce8b0a53e6bd0bf9ccec24ead6a7ec6b5dec	199572	201412	-0.0883
111c0cc6ef0b550fd2bdff340daa4a4d5cea0731f5562ba1bd98885be273014c	201712	204872	-0.311
731844979d74afa4da16a3d414cbf58281061e194bc8d0cf05f873407343f765	205432	206932	-2.0035
78210481cba7634f5d9ab41aeb1042620f395445313e616a1660322d3ebd8bcb	209912	210912	-0.0677
c30eb8c85a52498509ff5345c03ae7a05ec0926ac25a83f7ea2c6e0fd4a2962a	211932	213212	-0.1637
7afddd115d12a17fab8e642dbea7a217140476aab48b6b8c2d5e865ce8f8e09d	212972	216772	-0.9662
36c683099874e71e9ee88ea80cb05f75c342c05070fb9945704bee108ddce0fc	218452	219512	-1.1403
31bb642ba0f4243bc0a93fc1fef691332262d5dbf9da91e4cb5f6de9c07a4acb	-1	-1	-3.3633
ce2715dd719800093db2be86f93830e1df3f9b43b89a08e77a3729c8c1a88a74	222452	226532	-0.3857
9b1895b05c87e3280584aa32d01bb04caa4f364bd5d2ad6bf7cec8bbe5c918d9	228372	229612	-0.0325
aa1de0c398d1d304200be6abe236bda45e4014566d4502159339e2b8b16d0883	230152	230872	-0.0292
970a479d98a086e767243bd5e61ec331052342acd85819c70707a17999b5d0e1	233032	233572	-0.9515
9ea7a4234a886bd2e4db99f1a85d0a533ed0ae1d9bd84c2e03076b6f8154abcf	237912	239952	-2.305
890f954ea5ecb99f4a18ea2ff86f6ec3b79cc0c2ab7f41df968904c35303eaf0	240432	243192	-0.9548
47571899f93abb089854ccd3f6d5a08b86aa85d0940894d39a8602361d63da20	243612	244552	-0.0379
6b6b66084a221a94bd459a4229bcf204f326d653dac39c8b8ca7c069d03f3a68	245312	246432	-0.0084
08852a328163bb4c5af50c93aa21bb8becd19fa9c6ac4fb1e174e94f66c04f08	246612	249812	-1.4918
860143fdff1402fdf5b41def5867a7d9988f8a0796f394c8f0716b7135f4290e	249632	250212	-0.1429
331110b34abe144bbc0f23eca75b923d46b696b031a3ad205024c948ed1aeb91	251372	253252	-2.0111
265a5b499ba4500d95e6feb5838817546802aa3f56dd4bf31123a840cb4aa9a2	253812	256172	-0.7572
90179fa731c37a6336efb011919cf315211966cc2998d517b2040f1993b86166	257532	258473	-1.8218
b8de7c2540dd1f58a6c1335886b7e2de2709919b56aab415d1f67894b1310955	260232	261632	-0.2327
6df6a99403082b87ab195ce82639ea6eee4d498d9a72012b625ccd8f078fdf7c	262192	263972	-0.731
7a15e27f3e85da18a91504d52b84860cce0da2bacefdd6dffbea6196d864e304	264612	265872	-0.0178
17b9e14844dd733bd7b74b7f080f44865d0d1aab582585b2e271287315fc7c6f	276252	277952	-1.1331
c59fc5df77d2de129d95f7537f8390f2a3bacf3c85ec4125c6725a03590604d1	280112	281052	-0.2898
772ec76a9f1e645673b5e85ddcfc921eab5e43882d24a9955d7cd1858e88b792	282632	286572	-0.6157
e82b003b9e8c484a1d6ab38db5d361d7afbab2e3e25794bc9f7dc1e13ed0dccf	-1	-1	-2.5184
ef0dd3ad4403a1b9bcf697726e098f3f925f9b56448d35414e77d0e10ae7e63c	290452	292272	-1.2149
c7af644f2fa7ff9861febd168b612750df5828fa04c543adf3dc6f6c6fdb0443	294112	297252	-1.7004
1d98bd00f9f7c9854a2b2255035b7187f52755a61b8c3378e9c93dc224ffe40c	300472	301992	-0.7428
97fcfc36342a13fc6af336b4c67c2bc937dcbd4ce5b645dab1a771efc54d9220	-1	-1	-2.8172
fde6c34781951b271829011b0487260af2ba01775859d431d20ea45aeea39ff0	305312	308792	-1.4634
3f66b82cc8eb12842facffadd6f8dd9fa32e91414e0028be28e0f5637ae84d9a	312212	313512	-0.4302
8a566fa16e2557356e237eb45c67dc4aef045176d9ea6fbdffebe5ecb79da866	320292	322352	-0.7969
64e97bb25e2902cdb2a9a3f5acb9debb2233973968731e01195aa99fd09a95e0	322632	323472	-1.0325
5960060f504bbbc6245c61983030875f887c50302bfc69439207291bf6929e6d	325872	327672	-0.1821
606939664994395b071ae7dbaf68e3ed8394d05106d3169c6731512db43cc1a2	329112	331492	-0.1248
f0054e60d7ad7d90183939626d1d504c82ff4ad8cbb7a118ffeb387e48642676	332852	334672	-0.6391
5753c1131b8e6ddb4380a4fa2acf24973cbb87e9e819c4b6be6c051df0a0f806	339392	342272	-1.4399
9726e344085365c1e8a4deaf826c102e86babd9f4c03f897032d9aece969f1d4	-1	-1	-3.7335
bd594ad2ecdc43c2cc812ff17c82b08634cea6f2cfc4afa93e74618e9405dae3	344712	347812	-1.9263
d23a6c215a2051cb0328801f4ce7310b598d975149256dccd5d2e6cdfd8764b5	348452	350652	-0.8479
388b4438f5e0ec2c4da1314c7da8d890c90433b71557c588cf5f25188c5eb848	-1	-1	-6.584
79e42d6850cf24333d300b508e35c3c00be06adb5f9a78a7f92d30791877c6e8	-1	-1	-3.1405
9a3b342f4ae2bce7019a814e6d688705b894bc15199dbdc2519c7dd9ef566f99	358672	361452	-0.0645
