FA1	S06E02	0d3754c69e7f9ec437df65b01b4a5c24df63c072265bd7746a55ae147b256e79	4d3b545c756d7d6e481dec103ce94f82e814428ccf501da2953e238f3361a1e9	1318383	remote=c06c5be90a3074b1ab9d167f69e054d5b746a32bad795521055d80649e690314
b7d0d757b517bd15a2fd3445ac4b3f4103ee3a47c1433e0fda2ab0d00ed94c6a	3093	4372	-2.2325
6ab86d5cc9df78db3c3157d207191f0642acc9cd9e1afbe274dbdd4ee71c3670	4672	6932	-0.612
432104c82e7ae7f69503a1dcac7e239a36242e4c40aa4e19819d82c433a9d9da	6913	9572	-0.2281
3a4c3859ece7c8e05b9b2f100f84bb6f18b13492b3f72645a627bcefb7373b3b	9692	10972	-0.9322
24a5594ad1350bb6d64eed111448a97b830afc2db7f11fc747262d1680da3532	12972	15352	-1.6295
d01f51bf1c8df8b43693df2a948662decd4a949cb03adc8dc68cd935febfa769	15332	16732	-1.8255
5b1cac3d51e8d383db3d2b76cf5e59e138a6e31d07ebb12beb387a5cf530ceb9	20412	22032	-0.7579
c2b775f75e590a6f34bfeebae52da5a5dc47e903075233e847dfe6604afcdd6f	22352	22972	-0.7502
50889f948d03b3541030f1200121d0dda505b0c62e98718c36d8adbc845460b4	25252	26672	-0.5647
cc4534a1fb56d5096271acba06eb6e5ce1bb857d95e7af7929605bf459248ba8	29112	30672	-0.7311
2265f092471bb8cbfe2b9639a49ca650ad0aea5f05bd0897c39b3f24106890e5	32632	34433	-1.5922
29485664f47aeb4dec45909714e0ff1478f9536779b804d2dd55355409b7e7bd	-1	-1	-3.2505
ef689fe04cf877425ce47902d312d98a7062604f7b36ec7ab15e4719f253bb9a	42052	46253	-0.8774
6ec31cf25534e70d1a649883bb84d046d706e76f052609c055bf18a799d470bb	46092	47912	-1.5808
fda6f4f24fd473e22bed2f5d3162e586a0308fdc99ba06538cc10138e8e33a39	-1	-1	-2.9337
3205feb32999ce0408cb8b683246a3f87b3f09d20f2ecd432960afb7c1cdb95e	-1	-1	-3.0104
7593cdf4bf9d8e78e7eadddcf476b9c085e65b6d1d82f2585194954e06b5098a	50832	54793	-1.2476
24e2dcfcaebf94e56e48ad984ab4dcfbc29251ce5d9a0d2f61e9e7d29365f40e	55793	58872	-2.2132
b9c3b0458c9587ce961df2cab1bb4f414ddbbfd08587f6748f898a312649b91d	58692	60152	-2.2788
