FA1	S08E11	cb0c2cdba6e6cd33b2a74a3779980053e2b713a898384697ee85f06c24fdf55c	fcbd4a9ed9a66c848625944387771f60ac33eeaadf52f482064d95787bf42710	1318383	remote=7ed39c87286a5f346f3e12445608cc2047a0f6c2e4f0e7327aa559e27b36610f
075ee78bfef99f16bf19011c8eaab91c113c0e2918fb7a1e77cb9f3c565b626b	3412	5772	-2.3251
f87614767668197ffabfad54bbb0b5769cae74d296e84271ba6065c0701c288b	7813	9032	-0.0725
6d22f4ba0a5f7844e6c0142a7e030a4c800ff80618c7b7807acae86d21d22f62	9072	11032	-0.0444
4a229da37edb62f17284afd1b6fa119b6590f466d3bd7324615a64ea319e83c5	11832	14412	-0.0711
d28c331d67a480315f6208704d7f1d1468787c8def21f076a83356489537fdf7	16812	18472	-0.4253
74c3ab447763861b370158a7bfaeeacd9c1697e5bcfdf56520e1481d5428f380	18512	20252	-0.0514
b4699f78e25063bb5942bf210d7b519aa8f10a6be4b3060065034bc4d5851914	21092	22652	-0.6722
f9122ba7d2ce14b7b5fbd4d249a5ae7e9fb113e1638936298026fab15c72d3da	23172	26012	-0.0543
a8b01113e4c30bfd8fe9ecab3b3ee49d609d1131c43aa52441ad1f10e369d1ba	26392	28432	-1.0536
eb5582ea7cec9ccc1e6c05b55663f0fe97fab751b4d63c2a06e2fe9fb452d58c	28292	31612	-0.1058
2509bd29ede6e3df4d889275e5dbe0ab9ac3dbe349cbbad4a43ff9fc641e83de	33412	34372	-0.0288
84e81fbebde579489619fedecf67191d3856f3626674cf3811f0476be31bf6c3	34772	37012	-0.3541
9ef84293e0b1d5b521bea62669aea6cbca38bf1862823fcca8b589158f5b4b5c	37172	39353	-0.493
9438f90a73d657547968e5cc4aad65530e9612499de60c4eb0c02a78efb13303	39213	41812	-0.2597
ec4b2f8df8840dd49a93330b5a0b20e7f108c57bf6cbccab70f90601f3bd42c0	41852	45113	-0.3746
